TIMESTAMP,LINE,PRODUCT_CODE,Y_Quality,Y_Class,C_002,C_003,C_004,C_005,C_006,C_007,C_008,C_009,C_010,C_011,C_012,C_013,C_014,C_015,C_016,C_017,C_018,C_019,C_020,C_021,C_022,C_023,C_024,C_025,C_026,C_027,C_028,C_029,C_030,C_031,C_032,C_033,C_034,C_002_ma_w6,C_002_std_w6,C_003_ma_w3,C_003_std_w3,C_004_ma_w3,C_004_std_w4,C_005_ma_w4,C_005_std_w5,C_006_ma_w3,C_006_std_w3,C_007_ma_w6,C_007_std_w6,C_008_ma_w3,C_008_std_w4,C_009_ma_w6,C_009_std_w6,C_010_ma_w3,C_010_std_w4,C_011_ma_w3,C_011_std_w5,C_012_ma_w5,C_012_std_w5,C_013_ma_w3,C_013_std_w6,C_014_ma_w3,C_014_std_w4,C_015_ma_w5,C_015_std_w3,C_016_ma_w3,C_016_std_w3,C_017_ma_w5,C_017_std_w3,C_018_ma_w4,C_018_std_w4,C_019_ma_w4,C_019_std_w5,C_020_ma_w5,C_020_std_w5,C_021_ma_w5,C_021_std_w3,C_022_ma_w3,C_022_std_w4,C_023_ma_w6,C_023_std_w4,C_024_ma_w4,C_024_std_w4,C_025_ma_w3,C_025_std_w4,C_026_ma_w3,C_026_std_w6,C_027_ma_w3,C_027_std_w4,C_028_ma_w6,C_028_std_w4,C_029_ma_w3,C_029_std_w4,C_030_ma_w5,C_030_std_w6,C_031_ma_w5,C_031_std_w6,C_032_ma_w6,C_032_std_w4,C_033_ma_w6,C_033_std_w4,C_034_ma_w6,C_034_std_w5
2022-06-19 20:18:00,T010306,A_31,0.540001587,2,0.5,0.0,0.4838709679999999,3.9,-47.0,0.0,3.0,14.0,28.0,2.0,23.0,74.8,144.0,35.83064516,0.0,259.9354839,150.0,246.735,2458.0,238.0,490.7,674.8709677500001,350.0,0.0,314.0,2380.422222,4386.5,0.0,9003.5,10304.0,198890.0,2866940.0,1710460.0,0.5,0.054139661803844885,0.0,0.04870203550044612,0.4838709679999999,0.1484071782239303,3.9,0.12896115785762322,-47.0,7.0386170931616014,0.0,0.1377501582398137,3.0,0.8415506050185534,14.0,0.22533117666029812,28.0,0.49419981694844184,2.0,5.1906308863073685,23.0,1.3508092092444441,74.8,0.3909430389593821,144.0,4.615090069389863,35.83064516,0.2617983474510645,0.0,0.0,259.9354839,4.0186725507892955,150.0,0.16778430481758166,246.735,67.68957635604262,2458.0,156.33968231961583,238.0,5.1562495593372795,490.7,1.6813357642155402,674.8709677500001,85.57002272761821,350.0,1236.9429530444627,0.0,0.11076195004549977,314.0,79.99856226642817,2380.422222,5.15717401054552,4386.5,829.7788457366247,0.0,0.0,9003.5,35.01797764053462,10304.0,35.069194838948604,198890.0,36423.939454910236,2866940.0,543807.830665002,1710460.0,323339.4727756842
2022-06-20 21:55:00,T010306,A_31,0.536206349,2,0.6,0.0,0.161290323,4.0,-31.0,0.0,2.0,13.9,28.2,8.0,26.0,74.9,150.0,35.688709675,0.0,264.5483871,150.0,207.46,2469.0,249.0,486.55,675.4032258,5090.0,0.0,360.0,2389.2666670000003,4856.5,0.0,9024.5,10325.0,220684.0,3176630.0,1890732.433,0.55,0.0707106781186547,0.0,0.0,0.3225806455,0.2280989615590303,3.95,0.0707106781186546,-39.0,11.31370849898476,0.0,0.0,2.5,0.7071067811865476,13.95,0.0707106781186538,28.1,0.1414213562373077,5.0,4.242640687119285,24.5,2.1213203435596424,74.85,0.0707106781186658,147.0,4.242640687119285,35.7596774175,0.1003635439345048,0.0,0.0,262.2419355,3.2618151336771284,150.0,0.0,227.09750000000005,27.77161883110167,2463.5,7.7781745930520225,243.5,7.7781745930520225,488.625,2.934493141924156,675.137096775,0.3763632764960451,2720.0,3351.686142824235,0.0,0.0,337.0,32.526911934581186,2384.8444445000005,6.25396703533142,4621.5,332.3401871576773,0.0,0.0,9014.0,14.849242404917495,10314.5,14.849242404917495,209787.0,15410.685189179616,3021785.0,218983.8990656619,1800596.2165,127471.85983529744
2022-06-21 07:06:00,T010306,A_31,0.548592063,2,0.55,0.0,0.35483871,3.906451613,-43.0,0.0,2.0,14.18517955,28.2,10.0,25.25806452,74.9,152.0,35.26612903,0.0,258.9032258,150.3,265.435,2472.0,252.0,488.0,308.0,350.0,0.0,76.0,2386.666667,835.0,0.0,9030.5,10331.0,38244.0,548645.0,324922.6667,0.5499999999999999,0.0499999999999999,0.0,0.0,0.3333333336666666,0.1623620307848565,3.935483871,0.0559656502100522,-40.333333333333336,8.32666399786453,0.0,0.0,2.333333333333333,0.5773502691896258,14.028393183333334,0.1446944144720208,28.133333333333336,0.1154700538379237,6.666666666666667,4.163331998932265,24.752688173333336,1.562547259710122,74.86666666666667,0.0577350269189736,148.66666666666666,4.163331998932268,35.59516128833334,0.2936547134705944,0.0,0.0,261.1290322666667,3.0058908502196235,150.1,0.1732050807568984,239.8766666666667,29.589739916622,2466.333333333333,7.37111479583195,246.3333333333333,7.371114795831991,488.4166666666667,2.106141812256072,552.7580645166666,211.9668687180063,1930.0,2736.6402759588264,0.0,0.0,250.0,152.43359209832985,2385.451852,4.545644448554496,3359.333333333333,2198.7312439980774,0.0,0.0,9019.5,14.177446878757824,10320.0,14.177446878757824,152606.0,99638.0694915352,2197405.0,1436239.5786305987,1308705.0332333334,856735.2835335891
2022-06-22 04:37:00,T010306,A_31,0.536615873,2,0.6,0.0,0.612903226,4.0,-54.0,0.0,4.0,14.74953474,28.7,28.0,25.32258065,74.7,158.0,35.65384615,0.0,259.64516130000004,150.0,252.645,2479.0,259.0,489.5,251.59677420000003,370.0,0.0,66.0,2390.090909,691.0,0.0,9043.5,10344.0,31623.0,454155.0,268900.3333,0.5625,0.0478713553878168,0.0,0.0,0.3763440863333333,0.1926502457872116,3.95161290325,0.0559346528928364,-42.66666666666666,11.503622617824933,0.0,0.0,2.6666666666666665,0.957427107756338,14.2086785725,0.3794323855983296,28.366666666666664,0.2986078811194818,15.333333333333334,11.195237082497776,24.8951612925,1.3072478665598928,74.83333333333333,0.095742710775632,153.33333333333334,5.773502691896261,35.60983250375,0.2345614461234468,0.0,0.0,260.758064525,3.0675706358334067,150.075,0.1500000000000064,243.06875,24.98918545257794,2469.5,8.736894948054053,249.5,5.131601439446871,488.01666666666665,1.80294897321027,477.4677419375,229.4075695911338,1540.0,2366.685445934884,0.0,0.0,167.33333333333334,154.7729519866655,2388.6747476666665,4.376696025248723,2692.25,2236.726793777014,0.0,0.0,9025.5,16.673332000533065,10326.0,16.673332000533065,122360.25,101379.08150558804,1761592.5,1461136.39294044,1048753.85825,871566.7984737498
2022-06-23 15:42:00,T010306,A_31,0.533230159,1,0.5,0.0,0.322580645,4.0,-41.0,0.0,3.0,14.15,28.0,11.0,24.0,75.44193548,166.0,35.41981132,0.0,260.5967742,150.0,270.92,2493.0,273.0,487.3,675.4516129,370.0,0.0,225.0,2387.244444,3081.0,0.0,9072.5,10373.0,139658.0,2016925.0,1198365.0,0.55,0.0499999999999999,0.0,0.0,0.4301075269999999,0.1869391252189717,3.97661290325,0.053054465147246,-46.0,7.000000000000004,0.0,0.0,3.0,0.957427107756338,14.196942858,0.3296442573514017,28.3,0.2986078811194818,16.333333333333332,9.705668446840743,24.716129034,1.2008061818574622,75.01397849333334,0.2880917862358594,158.66666666666666,7.187952884282607,35.571828267,0.1952413519441518,0.0,0.0,260.72580646,0.8489347816284045,150.075,0.1500000000000064,249.115,24.969640916521,2474.2,12.949903474543754,254.2,10.692676621563626,488.26666666666665,1.2565660879290417,517.06451613,229.5742394593741,1545.0,2363.352139088319,0.0,0.0,122.33333333333331,134.36591829775884,2388.000673333333,1.6250739282874684,2770.0,1988.5841854193648,0.0,0.0,9034.9,25.500980373311226,10335.4,25.500980373311226,125819.8,90182.14266093186,1812659.0,1299683.1525502345,1078676.0866,757758.6765577047
2022-06-24 04:05:00,T010306,A_31,0.5471841270000001,2,0.58,0.0,0.25,4.0,-39.0,0.0,4.0,14.2046875,28.7,8.0,25.375,74.7,170.0,35.7265625,0.0,262.40625,150.0,296.85,2499.0,279.0,490.0,238.9375,340.0,0.0,60.0,2382.066667,702.5,0.0,9085.0,10386.0,32223.0,461275.0,272828.0,0.555,0.0463680924774784,0.0,0.0,0.3951612903333333,0.1580830306090882,3.97661290325,0.0418361105034914,-44.66666666666666,8.14452781524708,0.0,0.0,3.6666666666666665,0.957427107756338,14.198233631666668,0.2948597390349471,28.46666666666667,0.3559026084010441,15.666666666666666,8.48528137423857,25.191129034,0.7294910955673813,74.94731182666666,0.2769118874548463,164.66666666666666,8.062257748298551,35.551011735,0.1602894546551311,0.0,0.0,261.21995968,1.4025798011462138,150.075,0.1500000000000064,271.4625,32.83406969140438,2482.4,13.107249902248787,262.4,10.26320287889378,488.9333333333333,1.262273081917435,470.71001344166666,206.82710027203376,357.5,14.999999999993072,0.0,0.0,117.0,134.55073392590617,2386.46734,3.3231443050818816,2425.4166666666665,1170.9078653620302,0.0,0.0,9051.2,30.636171431822326,10351.8,30.772823508197707,110220.33333333331,52898.558524784006,1587428.3333333333,765656.3483487003,944368.0721666669,730355.3791742413
2022-06-24 06:20:00,T010306,A_31,0.554498413,2,0.5,0.0,0.34375,4.0,-43.0,0.0,4.0,13.9625,28.0,17.0,25.0,74.9,170.0,35.0,0.0,264.40625,150.0,297.265,2500.0,280.0,490.0,289.84375,380.0,0.0,72.0,2384.4,843.5,0.0,9085.5,10386.0,38671.0,553725.0,327776.0,0.555,0.0463680924774784,0.0,0.0,0.3054435483333333,0.1588853270091482,4.0,0.0418361105034914,-41.0,2.000000000000007,0.0,0.0,3.6666666666666665,0.5000000000000001,14.191983631666666,0.3002501376831609,28.23333333333333,0.4041451884327378,12.0,8.105553651663778,24.991129034,0.572469890485166,75.01397849333334,0.2721530639434468,168.66666666666666,5.656854249492387,35.4132698,0.364744407596562,0.0,0.0,261.19153226,1.90553179548264,150.0,0.0,279.42,19.798129520234944,2488.6,12.501999840025626,268.6,3.785938897200242,489.1,1.2884098726725173,406.5388104833333,208.7872628719564,365.0,17.320508075682802,0.0,0.0,119.0,123.41866417469711,2384.5703703333334,3.4787683061775554,1834.9166666666667,1169.7235428367962,0.0,0.0,9063.4,27.48529910091311,10364.0,27.58804088731275,83517.16666666667,52839.24175190883,1201892.5,764948.9698230418,713920.7388333334,403343.0036942783
2022-06-24 06:28:00,T010306,A_31,0.545925397,2,0.55,0.0,0.4516129029999999,3.9,-45.0,0.0,4.0,14.0,28.0,15.0,25.16129032,74.7,170.0,35.16981132,0.0,260.0,150.4451613,276.605,2500.0,280.0,489.8,305.0,370.0,0.0,76.0,2378.666667,885.5,0.0,9085.5,10386.0,40575.0,581310.0,344235.0,0.5466666666666666,0.0408248290463862,0.0,0.0,0.348454301,0.083384973778246,3.975,0.0447213595499958,-42.333333333333336,3.055050463303897,0.0,0.0,4.0,0.5000000000000001,14.208650298333332,0.2830856170467815,28.23333333333333,0.3499999999999986,13.333333333333334,7.661592523751182,24.971774194,0.5627420284771657,74.76666666666667,0.2874481343601622,170.0,2.000000000000025,35.394006258000005,0.3800659651599546,0.0,0.0,261.4108871,2.206244098197989,150.111290325,0.2225806500000067,285.41,18.82643706334256,2494.2,8.983317872590371,274.2,0.5773502691900647,489.9333333333334,1.320037878244417,344.8049395166667,200.7605962958464,365.0,17.320508075682802,0.0,0.0,69.33333333333333,63.58118170234545,2381.711111333333,3.632653354990729,1173.0833333333333,1137.944885528293,0.0,0.0,9074.4,24.1793644802056,10375.0,24.254209256677687,53499.0,51375.295706367135,769339.1666666666,744183.4410208164,456171.1666666667,401592.6289518782
2022-06-26 03:54:00,T010306,A_31,0.513134921,0,0.51,0.0,0.6875,4.0,-35.0,0.0,4.0,14.0,29.0,31.0,25.0,75.0,1.0,36.0,0.0,265.203125,151.5,268.04,2513.0,293.0,477.6730769,219.875,350.0,0.0,58.0,2392.6,695.0,0.0,9130.5,10431.0,29852.0,456545.0,270192.6667,0.54,0.0433589667773575,0.0,0.0,0.4942876343333333,0.1884772899738768,3.975,0.0447213595499958,-41.0,5.291502622129183,0.0,0.0,4.0,0.0,14.177787039999998,0.295958159060144,28.33333333333333,0.5057996968497845,21.0,8.87693640846886,24.907258064,0.5300080739622194,74.86666666666667,0.2909986141097668,113.66666666666669,84.5,35.463237028,0.5351088874861976,0.0,0.0,262.52247984,2.802456023852136,150.486290325,0.7076381990498101,284.69,14.144577317827409,2501.0,7.314369419164064,281.0,7.505553499465177,485.8243589666667,6.130853190352985,330.1174395166667,40.50790315603809,360.0,18.25741858349985,0.0,0.0,68.66666666666667,65.11041903310613,2385.2222223333333,5.931585108239905,1149.75,97.26799319406074,0.0,0.0,9091.8,28.070892397640502,10392.4,28.076087096793028,52100.333333333336,5109.932770268524,753989.1666666666,63737.06827989725,447049.5,401421.2298760254
2022-06-26 04:02:00,T010306,A_31,0.517938095,0,0.59,0.0,0.34375,4.0,-30.0,0.0,5.0,13.15,28.0,36.0,24.0,75.0,1.0,35.7515625,0.0,252.671875,150.0,280.225,2513.0,293.0,477.6346154,227.0,380.0,0.0,60.0,2391.955556,716.0,0.0,9130.5,10431.0,30734.0,470020.0,278203.87100000004,0.5383333333333333,0.0407021702943057,0.0,0.0,0.4942876343333333,0.1620801394419496,3.975,0.0447213595499958,-36.66666666666666,7.637626158259734,0.0,0.0,4.333333333333333,0.5000000000000001,13.911197916666666,0.3849645081381424,28.33333333333333,0.4999999999999991,27.33333333333333,11.674759098157017,24.907258064,0.5300080739622194,74.89999999999999,0.2735717160340343,57.333333333333336,97.57219549304676,35.529587264,0.4261003151132719,0.0,0.0,260.9375,6.295582476940362,150.486290325,0.7076381990498101,280.53375,12.88928750940087,2505.0,7.314369419164064,285.0,7.505553499465177,481.7025641,7.07080909470664,326.01797715,43.25862732323608,370.0,14.142135623723672,0.0,0.0,64.66666666666667,65.64881313981745,2387.740741,6.635417477260389,1153.9166666666667,93.77899551605276,0.0,0.0,9103.4,25.471062011620905,10404.0,25.419808548977635,51952.16666666666,5454.370418908506,756633.3333333334,61471.37314772044,448600.0896166666,34716.55135810831
