TIMESTAMP,LINE,PRODUCT_CODE,Y_Quality,Y_Class,C_001,C_002,C_003,C_004,C_005,C_006,C_007,C_008,C_009,C_010,C_011,C_012,C_013,C_014,C_015,C_016,C_017,C_018,C_019,C_020,C_022,C_023,C_024,C_025,C_026,C_028,C_029,C_030,C_031,C_032,C_033,C_034,C_035,C_001_ma_w6,C_001_std_w6,C_002_ma_w3,C_002_std_w4,C_003_ma_w5,C_003_std_w5,C_004_ma_w4,C_004_std_w3,C_005_ma_w3,C_005_std_w3,C_006_ma_w4,C_006_std_w5,C_007_ma_w4,C_007_std_w5,C_008_ma_w6,C_008_std_w6,C_009_ma_w3,C_009_std_w3,C_010_ma_w3,C_010_std_w6,C_011_ma_w4,C_011_std_w3,C_012_ma_w6,C_012_std_w4,C_013_ma_w3,C_013_std_w3,C_014_ma_w6,C_014_std_w6,C_015_ma_w4,C_015_std_w4,C_016_ma_w3,C_016_std_w6,C_017_ma_w3,C_017_std_w5,C_018_ma_w3,C_018_std_w3,C_019_ma_w5,C_019_std_w4,C_020_ma_w5,C_020_std_w6,C_022_ma_w5,C_022_std_w4,C_023_ma_w3,C_023_std_w5,C_024_ma_w6,C_024_std_w3,C_025_ma_w5,C_025_std_w3,C_026_ma_w3,C_026_std_w4,C_028_ma_w4,C_028_std_w4,C_029_ma_w3,C_029_std_w3,C_030_ma_w3,C_030_std_w5,C_031_ma_w3,C_031_std_w5,C_032_ma_w3,C_032_std_w5,C_033_ma_w3,C_033_std_w6,C_034_ma_w5,C_034_std_w6,C_035_ma_w3,C_035_std_w4
2022-06-14 08:53:00,T100304,N_31,0.517719048,0,2.95e-05,-60.0,-70.0,0.0533333334999999,2.0,2.0,8.5,7.5,0.0,13.7,28.1,0.0,20.0,90.18367347,36.08163265,74.3,57.0,90.0,60.0,247.78333335,294.38775510000005,167.9,109.6545455,148.5,411.4897959,694.0,426.0,2305.5,2521.5,2307.8367350000003,2522.877551,29062.0,21873.0,2.95e-05,0.00010191858884000976,-60.0,32.2326090233575,-70.0,1.373642453188452,0.0533333334999999,0.03085674859535578,2.0,0.0,2.0,0.004101734976531009,8.5,0.594548753556401,7.5,1.3012379458884553,0.0,0.15068308839582017,13.7,0.7727321552883193,28.1,3.2305220279629485,0.0,6.701658955547669,20.0,20.51155683937734,90.18367347,0.12793057014666054,36.08163265,0.4238922408006817,74.3,0.308527161730453,57.0,7.632714286017704,90.0,19.808059064872644,60.0,25.23720312534831,247.78333335,0.19837441353099297,294.38775510000005,0.8697408016148761,167.9,1.482185035343367,109.6545455,0.7963824882105294,148.5,24.315432912260718,411.4897959,4.2571671614221165,694.0,2.1807961612750746,426.0,111.47645350690655,2305.5,5.876627831031664,2521.5,3.704887442891628,2307.8367350000003,4.576594599827706,2522.877551,2.695403681590078,29062.0,105.68516165633896,21873.0,241.12577342794967
2022-06-14 09:01:00,T100304,N_31,0.519090476,0,0.0,-10.0,-70.0,0.0,2.0,2.0,7.604081633,9.0,0.0,14.91666667,23.0,10.0,-10.0,90.08163265,36.704081635,74.65,45.0,60.0,20.0,247.85,295.34693880000003,170.1409091,108.6917359178161,113.81,418.0,691.0,605.5,2311.0,2525.0,2310.795918,2520.163265,29067.0,21885.0,1.475e-05,2.085965004500315e-05,-35.0,35.35533905932738,-70.0,0.0,0.0266666667499999,0.0377123617811335,2.0,0.0,2.0,0.0,8.0520408165,0.6335099526952781,8.25,1.0606601717798212,0.0,0.0,14.308333335,0.8603132528006551,25.55,3.606244584051393,5.0,7.071067811865476,5.0,21.213203435596427,90.13265306,0.0721537557798302,36.392857142500006,0.4401378982361799,74.475,0.2474873734153027,51.0,8.48528137423857,75.0,21.213203435596427,40.0,28.284271247461906,247.816666675,0.0471404402939915,294.86734695000007,0.6782452986735708,169.02045455,1.5845620206326203,109.17314070890804,0.680809184553618,131.155,24.52953423936133,414.74489795,4.603409466018472,692.5,2.1213203435596424,515.75,126.92566722298528,2308.25,3.8890872965260113,2523.25,2.4748737341529163,2309.3163265000003,2.0924583660714258,2521.5204080000003,1.9192900366798007,29064.5,3.5355339059327378,21879.0,8.48528137423857
2022-06-19 09:11:00,T100304,N_31,0.529361905,1,0.0006734999999999,-60.0,-80.0,0.0,2.0,2.0,8.5,11.5,1.0,14.08163265,28.0,10.0,-20.0,89.55102041,36.57142857,75.4,46.5,60.0,40.0,248.9,296.0,168.3,110.5636364,141.425,410.4897959,689.0,434.0,2289.0,2509.5,2289.306122,2512.755102,29656.0,23369.0,0.0002343333333333,0.0003806154008093,-43.333333333333336,28.867513459481287,-73.33333333333333,5.77350269189626,0.0177777778333333,0.030792014453005,2.0,0.0,2.0,0.0,8.201360544333333,0.51725871035938,9.333333333333334,2.02072594216369,0.3333333333333333,0.5773502691896258,14.23276644,0.6222543799219458,26.366666666666664,2.916047553338823,6.666666666666667,5.773502691896257,-3.333333333333333,20.816659994661325,89.93877551000001,0.3396595286733038,36.45238095166667,0.3278565788649206,74.78333333333335,0.5619905100029209,49.5,6.5383484153110105,70.0,17.320508075688775,40.0,20.0,248.1777777833333,0.6263503877549248,295.2448979666667,0.810951695937834,168.78030303333333,1.1951722267052436,109.63663927260536,0.9360786978319188,134.57833333333335,18.33048439985516,413.3265306,4.078110735935496,691.3333333333334,2.5166114784235964,488.5,101.4038953886881,2301.833333333333,11.449162997063794,2518.6666666666665,8.129165598838068,2302.6462583333337,11.647258005677434,2518.5986393333333,5.239468822981634,29261.666666666668,341.51183483641233,22375.666666666668,860.2728249417928
2022-06-19 23:31:00,T100304,N_31,0.532404762,1,3.15e-05,-60.0,-70.0,0.0,2.0,2.0,8.690322581,9.0,1.0,14.09677419,28.4,0.0,20.0,90.0,37.0,74.95806452,48.5,90.0,20.0,249.05,298.0,170.1,111.9636364,146.505,411.0612245,694.0,436.0,2288.0,2514.5,2287.693878,2514.061224,29745.0,23590.0,0.0001836249999999,0.0003269006921068,-43.333333333333336,25.0,-72.5,5.000000000000001,0.0133333333749999,0.0,2.0,0.0,2.0,0.0,8.3236010535,0.4879979685276055,9.25,1.6583123951776997,0.6666666666666666,0.5773502691896258,14.365024503333332,0.512598428177177,26.875,3.008875759039136,5.0,5.773502691896258,-3.333333333333333,20.816659994661325,89.9540816325,0.2790152441886538,36.58928571375,0.382925074996466,75.00268817333334,0.4671063074440834,46.66666666666666,5.361902647381804,70.0,17.320508075688775,35.0,19.14854215512676,248.3958333375,0.6721131633181754,295.93367347500003,1.52842246743135,169.51363636666667,1.1780030228946796,110.21838855445402,1.6416122248425715,137.56,17.594306133898353,413.1836734666667,3.5171334513647947,692.0,2.449489742783182,491.8333333333333,98.44330009367488,2296.0,11.628807620159003,2516.333333333333,6.956711387813389,2295.9319726666668,12.096797046134832,2515.659863666667,4.842353784554619,29382.5,368.99367654925055,22948.0,928.4562007260578
2022-06-22 03:47:00,T100304,N_31,0.533109524,1,1.65e-05,-60.0,-70.0,0.0,2.0,1.8954545455,8.6,6.0,0.0,14.10909091,28.0,0.0,10.0,89.89795918,37.57142857,74.6,46.5,80.0,40.0,248.46666665,298.0,171.0,111.0545455,203.75,410.4081633,691.5,441.0,2285.0,2512.5,2287.142857,2513.530612,30097.0,24477.0,0.0001501999999999,0.0002928040300268,-60.0,25.0,-72.0,4.4721359549995805,0.0,0.0,2.0,0.0,1.973863636375,0.0467541486001222,8.3486010535,0.4403246398858056,8.6,2.043281674170254,0.6666666666666666,0.5773502691896258,14.095832583333332,0.4457311645630436,26.85,0.2309401076758739,4.0,5.773502691896258,3.333333333333333,20.81665999466133,89.94285714200001,0.2429343034694016,36.96173469375,0.4441902090017805,74.98602150666666,0.4170713266295959,47.16666666666666,4.8036444497901805,76.66666666666667,15.275252316519468,36.0,11.547005383792516,248.41,0.582928426019111,296.34693878,1.3694267776711946,169.79999999999998,1.3247703694952344,110.3856199435632,0.7103330215382035,150.798,34.61021537542538,410.65306123333335,3.684940512859411,691.375,2.0564937798755216,437.0,3.6055512754634846,2287.333333333333,11.71324037147708,2512.1666666666665,6.445928947793269,2288.0476189999995,11.723218854597576,2513.448979333333,4.547642254181111,29525.4,451.9062955967746,23812.0,1075.9112029654984
2022-06-23 10:24:00,T100304,N_31,0.530947619,1,2.55e-05,-70.0,-80.0,0.0,2.0,2.0,8.6,12.55,0.0,14.0,30.0,0.0,20.0,90.02,37.0,75.05666667,42.5,100.0,30.0,249.1,292.26,170.7272727,109.8,139.025,410.2,690.5,444.0,2284.0,2510.5,2286.12,2511.62,30272.0,24912.0,0.0001294166666666,0.0002667940060545,-63.333333333333336,4.999999999999993,-74.0,5.477225575051662,0.0,0.0,2.0,0.0,1.973863636375,0.0467541486001222,8.59758064525,0.4493792900775072,9.258333333333333,2.4372970000938885,0.3333333333333333,0.5773502691896258,14.0686217,0.405451730180229,28.6,1.058300524425844,3.333333333333333,5.0,16.666666666666668,5.773502691896264,89.955714285,0.2195575036259643,37.035714285000005,0.4103259032412499,74.87157706333333,0.3895739838538001,45.833333333333336,2.224859546128701,90.0,9.999999999999996,30.0,9.57427107756338,248.67333333,0.5926166044660685,295.92138776,2.7062089103886127,170.60909089999998,1.05290035842166,110.28801661963602,1.0864048621821425,148.903,35.40778174827296,410.5564626,0.3684092741946609,691.25,2.1015867021530923,440.3333333333333,4.0414518843269365,2285.6666666666665,11.148990985734994,2512.5,6.228964600958912,2286.9855783333333,10.452610153005324,2513.070612,4.561576124547448,29767.4,506.2384484278784,24326.33333333333,729.2137318143876
2022-06-23 10:32:00,T100304,N_31,0.532219048,1,4e-05,-60.0,-70.0,0.0,2.0,2.0,8.4,8.15,0.0,14.0,27.32833333,0.0,20.0,90.42857143,37.44897959,74.80333333,46.0,90.0,30.0,249.05,293.0,170.7272727,109.9090909,175.255,409.5102041,690.0,444.0,2285.5,2508.5,2285.061224,2510.387755,30277.0,24925.0,0.0001311666666666,0.0002660409116407,-63.333333333333336,4.999999999999993,-74.0,5.477225575051662,0.0,0.0,2.0,0.0,1.973863636375,0.0467541486001222,8.57258064525,0.1110914540264056,9.366666666666667,2.3566218760477184,0.0,0.0,14.036363636666666,0.3539884420516312,28.4320833325,1.38978049293032,3.333333333333333,0.0,16.666666666666668,5.773502691896264,89.99653061166667,0.2837816559993484,37.25510204,0.2987781114250564,74.82,0.2963066820869321,45.0,2.1794494717703388,90.0,9.999999999999996,32.0,8.164965809277259,248.91333333000003,0.4927718294204397,295.452,3.11505484167885,170.81818179999996,1.096790954580492,110.33044085296932,0.6949642049168556,161.19199999999998,32.43943985850144,410.0394558,0.6389667388025662,691.5,1.7795130420052303,443.0,1.73205080756786,2284.833333333333,2.109502310973078,2510.5,2.408318915758344,2286.108027,1.607196328978474,2511.846122333333,3.408997481814621,30009.4,465.4329883739063,24771.33333333333,626.2837482589923
2022-06-24 09:08:00,T100304,N_31,0.5453428570000001,2,1.3e-05,-60.0,-70.0,0.0,2.0,2.0,8.6,5.85,0.0,14.3,29.9,0.0,20.0,89.75,36.2,74.9,49.5,90.0,30.0,246.92580645,298.0,169.00322580000002,111.0727273,143.425,411.1935484,692.0,449.0,2279.5,2506.0,2282.1875,2506.4375,30690.0,25953.0,0.0001333333333333,0.0002648091136397,-63.333333333333336,4.999999999999993,-72.0,4.4721359549995805,0.0,0.0,2.0,0.0,1.973863636375,0.0467541486001222,8.55,0.106948984790418,8.841666666666667,2.76937116809334,0.0,0.0,14.1,0.1099130192454882,28.8070833325,1.5144455672609412,1.6666666666666667,0.0,20.0,0.0,89.94125850333334,0.2959273867729179,37.05510204,0.6207437323083137,74.92,0.268477015495494,46.0,2.7018512172212605,93.33333333333331,5.773502691896249,30.0,4.999999999999997,248.51849462,0.8442481648638467,295.852,3.11505484167885,170.1525904,0.8025085270273359,110.72727275,0.7054295707856683,161.592,19.770018546610697,410.3012508333333,0.693006570361894,691.0,0.9128709291752898,445.6666666666667,2.88675134594751,2283.0,3.110466202999327,2508.333333333333,3.3241540277188744,2284.4562413333333,2.1772761624000507,2509.4817516666667,2.797560809048439,30216.2,381.8520219491624,25263.33333333333,626.4409389559404
2022-06-25 06:25:00,T100304,N_31,0.534453968,1,1.25e-05,-60.0,-70.0,0.0,2.0,2.0,8.570967742,10.0,1.0,14.27272727,28.0,10.0,10.0,89.93877551,37.7,74.6,46.0,80.0,30.0,249.1,294.6734694,168.8,110.0909091,144.415,409.6326531,692.5,456.0,2289.0,2512.0,2286.510204,2513.469388,31465.0,27917.0,2.316666666666667e-05,1.1134031914210126e-05,-60.0,4.999999999999993,-72.0,4.4721359549995805,0.0,0.0,2.0,0.0,2.0,0.0467541486001222,8.5427419355,0.0871087208086328,8.591666666666667,2.5395701736055005,0.3333333333333333,0.5773502691896258,14.19090909,0.1300860391121202,28.8070833325,1.33382942295094,1.6666666666666667,5.0,16.666666666666668,5.773502691896261,90.00588435333333,0.2282658467880705,37.0872448975,0.6585681396477837,74.76777777666668,0.18897093846065,47.16666666666666,2.484954727957837,86.66666666666667,5.773502691896249,32.0,0.0,248.52849462,0.8630500116115153,295.18669388,2.552553300295815,169.51016616666666,1.0580785377048123,110.64848486666666,0.625975839138044,161.174,18.098041330486502,410.1121352,0.767565156802461,691.25,1.1902380714238143,449.6666666666667,6.027713773341403,2284.6666666666665,3.4168699126541644,2508.833333333333,2.678619047195713,2284.586309333333,1.9508545534614703,2510.098214333333,2.87747751550068,30560.2,594.4946313186196,26265.0,1413.624743935486
2022-06-26 08:19:00,T100304,N_31,0.532853968,1,2.3e-05,-60.0,-70.0,0.0,2.0,2.0,8.6,12.5,0.0,14.0,27.19,10.0,30.0,89.51020408,36.54,75.3,46.5,100.0,20.0,247.45,298.0,168.4259259,111.0925926,149.01,409.0816327,690.5,463.5,2286.0,2512.5,2284.55102,2512.163265,32292.0,30016.0,2.175e-05,1.0376656494265514e-05,-60.0,0.0,-72.0,4.4721359549995805,0.0,0.0,2.0,0.0,2.0,0.0,8.5427419355,0.0871087208086328,9.175,3.0104401671516414,0.3333333333333333,0.5773502691896258,14.19090909,0.1405714423462522,28.1045833325,1.3910547556920034,3.333333333333333,5.773502691896257,20.0,10.000000000000004,89.9242517,0.3053546958098381,36.972244897500005,0.7164964036609983,74.93333333333334,0.2722580481495982,47.333333333333336,2.484954727957837,90.0,9.999999999999996,28.0,4.999999999999997,248.32516129,0.945190873074133,295.18669388,2.498868268807074,168.74305056666668,1.106352951536836,110.50331090000002,0.5726737643381753,150.226,2.980110456565423,409.9692780666667,0.9234230150878828,691.25,1.1902380714238143,456.1666666666667,7.251436639268764,2284.833333333333,3.474910070778983,2510.1666666666665,2.678619047195713,2284.416241333334,1.7018821884683504,2510.690051,2.6457319242237207,30999.2,861.6963308884739,27962.0,2249.0404435373475
